0.0051, -1.0E-4, 0.01, 0.0040, 1.8E-4, -1.0E-4
0.0060, 7.0E-4, 0.01, 0.017, -1.0E-4, -1.0E-4
0.0018, -3.0E-4, 0.0080, 0.028, -1.6E-4, -1.0E-4
-0.0039, -0.0010, 0.0050, 0.026, -2.2E-4, 3.0E-4
0.0041, 0.0, 0.013, 0.011, 1.9E-4, -3.0E-4
-0.0061, -9.0E-4, 0.0080, 0.011, -1.6E-4, 2.0E-4
-0.0041, 0.0016, 0.0090, -0.012, 1.3E-4, 1.0E-4
0.0083, 0.0011, 0.013, 0.0, 1.6E-4, -1.0E-4
0.0075, 0.0019, 0.014, 0.016, -3.3E-4, -1.0E-4
-0.0071, -0.0015, 0.0070, 0.015, -2.8E-4, 1.0E-4
0.0076, 0.0012, 0.0090, -0.0060, 1.9E-4, -2.0E-4
0.0056, -0.0010, 0.0080, 0.021, -1.5E-4, -2.0E-4
-0.0077, 0.0013, 0.0080, 0.018, -3.2E-4, 3.0E-4
-8.0E-4, 0.0048, 0.037, -0.0090, -1.0E-5, 6.0E-4
0.0037, 0.0028, 0.037, -0.0080, 1.8E-4, 2.0E-4
0.0062, -8.0E-4, 0.035, -0.0010, 1.3E-4, -5.0E-4
-0.0035, 0.0042, 0.019, -0.016, -4.0E-5, -1.0E-4
-0.0040, 0.0051, 0.021, -0.022, -3.0E-5, 1.0E-4
-2.0E-4, 0.0051, 0.027, -0.03, 1.1E-4, 3.0E-4
0.0034, 0.0052, 0.031, -0.028, 2.2E-4, 1.0E-4
0.0041, -0.0012, 0.024, 0.012, -8.0E-5, -4.0E-4
-0.0038, 0.0024, 0.02, 0.0070, -6.0E-5, 1.0E-4
-0.0017, -1.0E-4, 0.021, -0.0090, 7.0E-5, -1.0E-4
0.0051, 0.0055, 0.019, -0.0050, 1.8E-4, -5.0E-4
-0.0086, -9.0E-4, 0.023, -0.0010, -1.3E-4, 5.0E-4
0.0035, 0.0025, 0.02, -0.024, 2.1E-4, -3.0E-4
0.0049, 0.0030, 0.021, -0.013, 0.0, 1.0E-4
-0.0027, 0.0028, 0.015, -0.011, 5.0E-5, 3.0E-4
0.0052, 9.0E-4, 0.01, -0.0080, 2.0E-4, -1.0E-4
0.0067, 0.0105, 0.017, 0.0010, 5.0E-5, -6.0E-4
0.0014, 0.0084, 0.027, 0.0090, -4.3E-4, 1.0E-4
-0.0075, 0.0012, 0.028, -0.0020, -2.2E-4, 0.0010
0.0090, 6.0E-4, 0.021, -0.0080, 3.6E-4, -0.0010
0.0046, 0.0020, 0.021, 0.016, -3.2E-4, 5.0E-4
-0.0053, -8.0E-4, 0.012, 0.02, -2.1E-4, 4.0E-4
-0.0015, 0.0035, 0.017, -0.01, 5.0E-5, 1.0E-4
0.0064, 1.0E-4, 0.016, -0.0020, 2.0E-4, -5.0E-4
-0.0051, 0.0017, 0.014, 0.01, -1.3E-4, 2.0E-4
-0.0031, 0.0020, 0.014, -0.012, 1.0E-4, 1.0E-4
0.0057, 0.0022, 0.015, -0.0050, 1.3E-4, -2.0E-4
0.0039, 0.0017, 0.015, 0.012, -9.0E-5, -1.0E-4
-0.0060, 3.0E-4, 0.013, 0.01, -2.9E-4, 5.0E-4
-0.0039, 0.0011, 0.01, -0.01, 1.4E-4, 1.0E-4
0.0051, 0.0024, 0.012, -0.0090, 1.7E-4, -4.0E-4
0.0045, 0.0017, 0.016, 0.0070, 2.2E-4, -1.0E-4
0.0066, -0.0016, 0.014, 0.015, 1.0E-4, -4.0E-4
-0.0056, 0.0028, 0.014, 0.021, -2.5E-4, 4.0E-4
3.0E-4, 0.0031, 0.015, 0.0090, -7.0E-5, -1.0E-4
-0.0085, 0.0018, 0.017, 0.0, -3.2E-4, 4.0E-4
0.0044, 0.0012, 0.013, -0.0060, 3.0E-5, -1.0E-4
0.0057, 2.0E-4, 0.01, 0.012, 1.3E-4, -3.0E-4
-0.0085, -2.0E-4, 0.0080, 0.0040, -1.9E-4, 4.0E-4
0.0082, 0.0012, 0.014, -0.023, 3.1E-4, -1.0E-4
0.0094, -0.0020, 0.0040, 0.015, -7.0E-5, -1.0E-4
-0.0044, 0.0034, 0.013, 0.03, -3.1E-4, 1.0E-4
-0.0072, -0.0020, 0.013, 0.022, -2.0E-5, 1.0E-4
5.0E-4, 0.0016, 0.018, 0.0090, -1.2E-4, -2.0E-4
-0.0044, 0.0018, 0.018, 0.0060, -2.9E-4, 6.0E-4
0.0054, -0.0019, 0.012, 0.0, 2.7E-4, -2.0E-4
0.0077, -0.0015, 0.0060, 0.015, 4.0E-5, -1.0E-4
0.0050, 9.0E-4, 0.0010, 0.034, -1.5E-4, -1.0E-4
0.0027, 0.0017, 0.0020, 0.039, -1.7E-4, -1.0E-4
-0.0099, 0.0033, 0.012, 0.02, -1.9E-4, 1.0E-4
-0.0112, 0.0026, 0.013, 0.0030, -3.0E-5, 3.0E-4
0.011, 0.0019, 0.01, 0.0050, 1.1E-4, -3.0E-4
0.0094, 0.0023, 0.011, 0.022, -1.8E-4, -1.0E-4
0.0035, 0.0029, 0.014, 0.033, -4.7E-4, -4.0E-4
-0.0158, 9.0E-4, 0.013, 0.019, -7.8E-4, 0.0014
0.0052, -2.0E-4, 0.0090, -0.033, 5.3E-4, -5.0E-4
0.0092, 0.0016, 0.0090, -0.017, 2.0E-5, -2.0E-4
0.0081, -0.0016, 0.011, -0.012, 3.6E-4, -5.0E-4
0.0037, -0.0011, 0.0020, -0.0010, 2.0E-4, -1.0E-4
0.0072, 0.0027, 0.0060, 0.016, 8.0E-5, -3.0E-4
-0.0038, -0.0024, 0.0090, 0.023, -6.0E-5, 2.0E-4
-0.0045, 0.0070, 0.016, 0.0090, -1.9E-4, 1.0E-4
-0.0097, 0.0016, 0.019, -0.012, -1.7E-4, 6.0E-4
0.0080, -0.0026, 0.0020, -0.023, 4.8E-4, -1.0E-4
0.0133, 0.0026, 0.0030, -0.0060, 2.4E-4, -0.0010
-0.0053, -0.0016, 0.0010, -0.0010, -6.0E-5, 1.0E-4
0.0089, -2.0E-4, 0.0090, -0.026, 2.8E-4, -1.0E-4
0.0121, 0.0024, 0.01, -0.0040, 9.0E-5, -3.0E-4
0.0087, 0.0033, 0.014, 0.016, -2.7E-4, -2.0E-4
0.0074, 0.0025, 0.0090, -0.016, 2.0E-4, -1.0E-4
0.0068, 0.0023, 0.016, 0.016, -1.0E-4, -1.0E-4
0.0045, 5.0E-4, 0.018, 0.025, -1.6E-4, 1.0E-4
0.0040, -0.0010, 0.0020, 0.01, 7.0E-5, -1.0E-4
-0.0039, 0.0032, 0.017, 0.012, -5.0E-5, -1.0E-4
-0.0059, -0.0014, 0.022, 0.0010, -3.0E-5, 1.0E-4
0.0063, 3.0E-4, 0.0020, 0.0, 3.0E-5, -1.0E-4
0.0046, 0.0030, 0.0030, 0.013, -1.1E-4, -2.0E-4
-0.0075, 0.0017, 0.01, 0.0040, -1.6E-4, 3.0E-4
-0.0069, 0.0, 0.0090, -0.011, 1.0E-4, 1.0E-4
0.0075, 0.0040, 0.014, -0.0060, 1.3E-4, -2.0E-4
0.0058, -8.0E-4, 0.023, 0.01, -1.1E-4, -1.0E-4
-0.0039, -8.0E-4, 0.0070, 0.0070, -2.0E-5, 2.0E-4
0.0045, 0.0031, 0.0040, 0.011, 5.0E-5, -2.0E-4
-0.0052, -2.0E-4, 0.021, 0.0020, -2.0E-5, 3.0E-4
0.0045, -0.0025, 0.0040, -0.0020, 1.6E-4, -1.0E-4
0.0081, -5.0E-4, 0.0010, 0.022, 4.0E-5, -2.0E-4
0.0060, 0.0, 0.0, 0.033, -1.9E-4, -1.0E-4
-0.0087, 0.0016, 0.0050, 0.023, -1.9E-4, 1.0E-4
0.0057, 0.0015, 0.01, -0.023, 2.6E-4, -1.0E-4
0.0089, 0.0025, 0.015, -0.0030, 6.0E-5, -1.0E-4
-0.0036, -0.0023, 0.0070, 0.026, -1.0E-5, 1.0E-4
0.0035, 0.0043, 0.0070, 0.028, 3.0E-5, -2.0E-4
-0.0074, 0.0013, 0.022, 0.0080, -5.0E-5, 1.0E-4
-0.0051, -0.0027, 0.013, -0.013, 1.7E-4, 1.0E-4
0.0081, 0.0044, 0.0, 0.0040, 7.0E-5, -1.0E-4
0.0069, 0.0026, 0.0050, 0.017, -2.3E-4, -1.0E-4
-0.0050, 0.0029, 0.017, 0.02, -2.4E-4, 1.0E-4
-0.0081, 0.0017, 0.02, 0.0050, -1.0E-4, 1.0E-4
0.0079, -6.0E-4, 0.0040, -0.0030, 1.2E-4, -2.0E-4
0.0069, 8.0E-4, 0.0050, 0.014, -1.0E-4, -3.0E-4
-0.0099, 0.0014, 0.01, 0.0070, -2.6E-4, 1.0E-4
0.0075, -2.0E-4, 0.0010, -0.04, 3.7E-4, -2.0E-4
0.0121, 0.0073, 0.0030, -0.01, 4.0E-5, -3.0E-4
-0.0040, 0.0, 0.021, 0.017, -1.4E-4, 1.0E-4
0.0052, -9.0E-4, 0.0, 0.0050, 1.1E-4, -1.0E-4
0.0065, 0.0019, 0.0, 0.015, -2.0E-5, -1.0E-4
0.0040, 0.0017, 0.0050, 0.032, -1.1E-4, -1.0E-4
8.0E-4, 0.0027, 0.0090, 0.035, -2.6E-4, -1.0E-4
-0.0066, 0.0032, 0.017, 0.027, -2.5E-4, 1.0E-4
0.0056, 0.0037, 0.019, 0.028, -7.0E-5, -1.0E-4
-0.0015, -0.0018, 0.0, -0.01, 0.0, 1.0E-4
0.0044, 0.0014, -0.0010, -0.0020, 9.0E-5, -1.0E-4
0.0039, 0.0037, 0.0080, 0.01, -5.0E-5, -1.0E-4
-0.0043, 0.0, 0.016, 0.0030, -5.0E-5, 1.0E-4
-0.0020, -2.0E-4, 0.013, -0.011, 8.0E-5, 1.0E-4
0.0056, 0.0023, 0.0050, 0.0, 8.0E-5, -2.0E-4
-0.0067, 0.0010, 0.014, 0.0060, -2.8E-4, 3.0E-4
-0.0070, -0.0011, 0.011, -0.014, 8.0E-5, 1.0E-4
0.0043, 0.0017, 0.0040, -0.023, 1.6E-4, -1.0E-4
-0.0042, 0.0012, 0.0080, -0.011, -1.0E-5, 2.0E-4
0.0061, -3.0E-4, 0.013, 0.018, -1.0E-5, -2.0E-4
0.0045, 0.0016, 0.013, -0.0050, 1.4E-4, -2.0E-4
-0.0050, -6.0E-4, 0.0050, -0.012, -4.0E-5, 2.0E-4
0.0057, -0.0014, 0.012, -0.0070, 7.0E-5, -2.0E-4
-0.0064, -2.0E-4, 0.011, 0.0050, -2.0E-4, 2.0E-4
-0.0067, 1.0E-4, 0.01, -0.011, 6.0E-5, 1.0E-4
0.0062, 0.0019, 0.01, -0.0050, 5.0E-5, -1.0E-4
0.0041, -3.0E-4, 0.014, 0.015, -8.0E-5, -1.0E-4
-0.0037, -8.0E-4, 0.012, 0.015, -1.4E-4, 1.0E-4
-0.0053, -8.0E-4, 0.01, 0.0040, -4.0E-5, 1.0E-4
0.0064, 0.0018, 0.012, 0.028, -6.0E-5, -1.0E-4
0.0050, 0.0011, 0.013, 0.036, -1.2E-4, -1.0E-4
-0.0061, -9.0E-4, 0.011, 0.03, -1.2E-4, -1.0E-4
0.0061, 0.0019, 0.0080, 0.011, -1.0E-5, -1.0E-4
0.0016, 1.0E-4, 0.011, 0.029, -1.1E-4, -1.0E-4
0.0014, 0.0, 0.0060, 0.01, 4.0E-5, -2.0E-4
0.0047, -2.0E-4, 0.0090, 0.012, 5.0E-5, -2.0E-4
-0.0070, 4.0E-4, 0.013, 0.0020, -8.0E-5, 1.0E-4
0.0083, -3.0E-4, 0.0090, -0.0040, 1.6E-4, -1.0E-4
0.0089, 0.0010, 0.01, 0.01, -2.0E-5, -2.0E-4
-0.0058, 8.0E-4, 0.0, 0.022, -1.6E-4, 1.0E-4
-0.0069, 0.0016, 0.0090, 0.0, -9.0E-5, 1.0E-4
0.0074, 0.0020, 0.016, -0.0040, 8.0E-5, -1.0E-4
0.0071, 8.0E-4, 0.019, 0.011, -5.0E-5, 1.0E-4
0.0068, 2.0E-4, 0.018, 0.02, -3.0E-5, -1.0E-4
0.0054, 2.0E-4, 0.018, 0.029, -1.3E-4, -1.0E-4
-0.0063, -0.0023, 0.0060, 0.023, -1.3E-4, 2.0E-4
0.0042, 1.0E-4, 0.017, 0.011, 2.0E-5, -1.0E-4
0.0043, 0.0011, 0.0050, 0.012, 1.0E-5, -2.0E-4
-0.0038, 3.0E-4, 0.011, 0.014, -9.0E-5, 1.0E-4
-0.0051, -5.0E-4, 0.0090, 0.0040, -4.0E-5, 1.0E-4
0.0058, 0.0010, 0.01, 0.013, 4.0E-5, -2.0E-4
0.0040, 0.0014, 0.012, 0.021, -1.6E-4, 1.0E-4
0.0035, -7.0E-4, 0.012, 0.013, 2.0E-5, -1.0E-4
-0.0036, 5.0E-4, 0.013, 0.015, -9.0E-5, 1.0E-4
-0.0050, -0.0022, 0.0050, 0.0, -1.0E-5, 1.0E-4
0.0042, 0.0024, 0.0040, -0.0040, 1.0E-4, -1.0E-4
0.0038, 0.0024, 0.012, 0.014, -4.0E-5, -1.0E-4
-0.0041, 6.0E-4, 0.01, 0.0020, -5.0E-5, 1.0E-4
-0.0036, -0.0010, 0.0020, -0.012, 1.0E-4, 1.0E-4
0.0049, 0.0022, 0.0050, -0.0030, 9.0E-5, -1.0E-4
0.0043, 0.0017, 0.012, 0.014, -4.0E-5, -1.0E-4
-0.0039, -3.0E-4, 0.0040, 0.012, -8.0E-5, -1.0E-4
-0.0049, 5.0E-4, 0.0050, 0.0060, -6.0E-5, 1.0E-4
-0.0031, 5.0E-4, 0.0050, -0.01, 8.0E-5, 1.0E-4
0.0057, 0.0013, 0.0090, 0.0010, 8.0E-5, -1.0E-4
0.0054, 4.0E-4, 0.01, 0.013, -4.0E-5, -2.0E-4
-0.0043, 0.0019, 0.017, 0.017, -2.2E-4, 1.0E-4
-0.0068, -1.0E-4, 0.017, 0.0070, -9.0E-5, 1.0E-4
-0.0042, -6.0E-4, 0.014, -0.012, 1.4E-4, 1.0E-4
0.0076, -3.0E-4, 0.0020, -0.0020, 1.6E-4, -1.0E-4
0.0086, 0.0013, 0.0040, 0.015, 1.0E-5, -1.0E-4
0.0046, 0.0015, 0.0080, 0.035, -1.6E-4, -1.0E-4
-0.0015, 0.0016, 0.012, 0.04, -2.0E-4, 1.0E-4
0.0058, -0.0020, 0.011, 0.018, 4.0E-5, -1.0E-4
1.0E-4, -3.0E-4, 0.0080, 0.032, -1.6E-4, -1.0E-4
-0.0056, 8.0E-4, 0.01, 0.023, -1.6E-4, 1.0E-4
0.0056, -5.0E-4, 0.0070, -0.0060, 8.0E-5, -1.0E-4
-0.0048, 9.0E-4, 0.01, 0.0060, -1.1E-4, 1.0E-4
-0.0030, -1.0E-4, 0.0090, -0.011, 9.0E-5, 1.0E-4
0.0045, 0.0028, 0.0040, -0.0040, 6.0E-5, -1.0E-4
0.0039, 0.0016, 0.0090, 0.016, -4.0E-5, -1.0E-4
-0.0048, -0.0011, 0.0090, 0.0050, -4.0E-5, 1.0E-4
0.0070, 0.0034, 0.012, 0.021, 3.0E-5, -2.0E-4
-0.0055, -0.0022, 0.021, 0.027, -1.5E-4, 1.0E-4
-0.0078, -0.0045, 0.0050, 0.0050, -3.0E-5, -1.0E-4
0.0031, 0.0075, 0.032, -0.0050, 1.9E-4, 1.0E-4
0.0078, 0.0038, 0.03, 0.012, 8.0E-5, -3.0E-4
0.0065, 0.0034, 0.031, 0.029, -1.0E-4, -2.0E-4
-0.0072, 0.0040, 0.027, 0.024, -1.6E-4, 1.0E-4
-0.0087, 0.0046, 0.027, 0.0030, -2.0E-5, 4.0E-4
-0.0052, 0.0033, 0.023, -0.014, 2.0E-4, 3.0E-4
0.0048, 0.0045, 0.024, -0.0070, 9.0E-5, -5.0E-4
-0.0038, 0.0047, 0.026, -0.0030, -1.7E-4, 5.0E-4
-0.0022, 0.0048, 0.027, -0.013, 1.2E-4, 2.0E-4
0.0046, 0.0026, 0.022, -0.01, 2.0E-4, -2.0E-4
0.0058, 0.0015, 0.019, -0.0030, 3.0E-5, -1.0E-4
-0.0062, 0.0040, 0.012, 0.0050, -1.3E-4, 6.0E-4
-0.0015, 0.0051, 0.014, -0.0090, 2.0E-4, -1.0E-4
0.0048, 0.0079, 0.02, -0.0060, 2.5E-4, -6.0E-4
-0.0042, 0.0052, 0.01, -0.01, -8.0E-5, 4.0E-4
0.0036, 0.0050, 0.024, -0.0040, 3.0E-5, 2.0E-4
0.0015, 7.0E-4, 0.014, 0.01, -4.0E-5, -6.0E-4
-0.0054, 0.0010, 0.0090, 0.0070, -4.1E-4, 7.0E-4
-0.0060, 0.0030, 0.0050, -0.014, 1.0E-4, 1.0E-4
0.0070, 0.0033, 0.023, -0.0020, 1.6E-4, -2.0E-4
0.0065, 0.0036, 0.023, 0.01, -9.0E-5, 1.0E-4
0.0061, 5.0E-4, 0.019, 0.019, -1.0E-5, -3.0E-4
-0.0071, 0.0016, 0.012, 0.021, -4.4E-4, 1.0E-4
-0.0036, 0.0032, 0.0070, -0.01, -1.5E-4, 8.0E-4
0.0090, 0.0040, 0.0040, -0.0030, 2.9E-4, -4.0E-4
0.0090, 0.0050, 0.0070, 0.012, -1.1E-4, -2.0E-4
0.0052, 0.0061, 0.013, 0.027, -2.3E-4, 2.0E-4
-0.0057, 0.0024, 0.022, 0.04, -3.4E-4, 6.0E-4
0.0047, 6.0E-4, 0.0050, 0.031, 8.0E-5, -1.0E-4
-0.0015, 0.0022, 0.0040, 0.034, -3.7E-4, -1.0E-4
-0.0096, 0.0028, 0.0040, 0.023, -3.8E-4, 4.0E-4
0.0077, 0.0070, 0.021, -0.0060, 1.0E-4, -2.0E-4
0.0054, 7.0E-4, 0.024, 0.014, -2.0E-5, -5.0E-4
-0.0079, -3.0E-4, 0.012, 0.0070, -2.4E-4, 5.0E-4
0.0065, 0.0073, 0.0070, -0.0070, 2.4E-4, -7.0E-4
0.0040, 0.0030, 0.021, 0.012, 9.0E-5, -6.0E-4
-0.0042, 1.0E-4, 0.015, 0.014, -2.4E-4, 3.0E-4
-0.0040, 0.0046, 0.013, -0.0060, -1.6E-4, 1.0E-4
0.0076, 0.0039, 0.0090, -0.0050, 2.3E-4, -1.0E-4
0.0057, 0.0046, 0.012, 0.015, -2.1E-4, -1.0E-4
-0.0048, 0.0023, 0.01, -0.0020, -1.6E-4, 2.0E-4
-0.0043, 0.0022, 0.0080, -0.011, 1.1E-4, 2.0E-4
0.0053, 0.0030, 0.0050, -0.0090, 1.8E-4, -1.0E-4
-0.0143, 0.0034, 0.012, -0.0060, -3.8E-4, 5.0E-4
-0.0135, 0.0030, 0.0090, -0.033, 3.1E-4, 2.0E-4
0.0101, 0.0057, 0.0070, -0.038, 3.2E-4, -2.0E-4
-0.0052, 0.0029, 0.018, -0.0040, -2.8E-4, 4.0E-4
-0.0047, 0.0027, 0.017, -0.013, 1.6E-4, 2.0E-4
0.0077, 0.0026, 0.013, -0.0070, 2.1E-4, -5.0E-4
0.0012, 0.0033, 0.013, 0.011, -2.9E-4, -1.0E-4
-0.0069, 0.0021, 0.014, 0.0050, -4.1E-4, 8.0E-4
-0.0040, 0.0027, 0.012, -0.011, 3.5E-4, 2.0E-4
0.0075, 0.0022, 0.0070, 0.01, -6.0E-5, -3.0E-4
-0.0069, 0.0038, 0.0080, 0.0060, -3.5E-4, 3.0E-4
-0.0077, 0.0036, 0.0090, -0.012, 6.0E-5, 3.0E-4
0.0096, 0.0043, 0.014, -0.0030, 1.4E-4, -3.0E-4
0.0078, 0.0046, 0.018, 0.019, -1.4E-4, -2.0E-4
-0.0061, 8.0E-4, 0.017, 0.023, -3.7E-4, 3.0E-4
0.0038, 0.0015, 0.012, 0.0090, 1.7E-4, -2.0E-4
-0.0076, 0.0024, 0.0070, 0.0020, -1.5E-4, 2.0E-4
-0.0078, 0.0038, 0.0080, -0.011, 4.0E-5, 2.0E-4
-0.0046, 0.0049, 0.014, -0.0050, -1.9E-4, 1.0E-4
0.0044, 0.0019, 0.011, -0.012, 3.0E-4, -2.0E-4
-0.0095, 0.0033, 0.0090, 0.0050, -5.6E-4, 8.0E-4
0.0053, 0.0033, 0.011, -0.027, 7.7E-4, -4.0E-4
0.0098, 0.0036, 0.014, 0.012, -6.0E-5, -4.0E-4
-0.0069, 0.0028, 0.015, 0.0080, -2.9E-4, 1.0E-4
-0.0111, -0.0015, 0.0090, -0.012, -1.2E-4, 8.0E-4
0.0047, -2.0E-4, -0.0020, -0.028, 6.6E-4, -2.0E-4
0.0127, 0.0061, 0.0020, -0.011, 2.8E-4, -4.0E-4
0.0104, 0.0059, 0.011, 0.029, -4.1E-4, -6.0E-4
-0.0039, 0.0037, 0.015, 0.013, -3.4E-4, 1.0E-4
-0.0089, 4.0E-4, 0.0070, -0.011, -8.0E-5, 5.0E-4
0.0068, 0.0, 0.014, 0.011, -6.0E-5, -1.0E-4
-3.0E-4, -6.0E-4, 0.0050, -0.0090, 8.0E-5, 1.0E-4
-0.0031, -4.0E-4, 0.015, -0.014, -1.0E-5, 1.0E-4
0.0071, -5.0E-4, 0.0050, 0.011, 3.0E-5, -1.0E-4
0.0058, 1.0E-4, 0.0050, 0.025, -1.1E-4, -1.0E-4
-0.0077, 4.0E-4, 0.0040, 0.0070, -6.0E-5, 1.0E-4
-0.0059, 0.0011, 0.0060, -0.013, 1.1E-4, 1.0E-4
0.0071, 4.0E-4, 0.011, -0.0030, 7.0E-5, -1.0E-4
-0.0053, 0.0030, 0.011, 0.018, -8.0E-5, 1.0E-4
0.0041, -0.0037, 0.0090, 0.01, 6.0E-5, -1.0E-4
-0.0050, 0.0010, 0.0070, 0.0060, -4.0E-5, -1.0E-4
-0.0058, 0.0011, 0.0090, -0.0010, -5.0E-5, 1.0E-4
-0.0055, 0.0010, 0.01, -0.01, 5.0E-5, 1.0E-4
0.0062, 6.0E-4, 0.016, 0.015, -2.0E-5, -1.0E-4
-0.0034, 8.0E-4, 0.0070, -0.011, 9.0E-5, 1.0E-4
0.0047, -0.0011, 0.01, -0.0050, 7.0E-5, -1.0E-4
0.0040, -1.0E-4, 0.0090, 0.01, -5.0E-5, -1.0E-4
-0.0054, 3.0E-4, 0.0090, 0.0050, -1.2E-4, 1.0E-4
0.0067, -3.0E-4, 0.0080, -0.0010, 7.0E-5, -1.0E-4
0.0061, -1.0E-4, 0.0070, 0.012, -7.0E-5, -1.0E-4
-0.0051, -9.0E-4, 0.0060, -0.01, 3.0E-5, 1.0E-4
0.0059, 8.0E-4, 0.0010, -0.0080, 1.5E-4, -1.0E-4
0.0081, 0.0018, 0.0050, 0.011, 4.0E-5, -1.0E-4
-0.0050, -7.0E-4, 0.015, 0.025, -5.0E-5, 1.0E-4
0.0034, 5.0E-4, -0.0010, 0.011, 8.0E-5, -1.0E-4
-0.0051, 3.0E-4, 0.014, 0.0070, -4.0E-5, 1.0E-4
0.0055, 0.0023, 0.011, 0.021, 0.0, -1.0E-4
-0.0054, -0.0017, 0.0080, 0.021, -1.1E-4, 2.0E-4
-0.0030, 0.0010, 0.0080, -0.01, 8.0E-5, 1.0E-4
0.0047, 8.0E-4, 0.011, -0.0040, 9.0E-5, -1.0E-4
0.0041, -0.0014, 0.012, 0.01, -5.0E-5, -1.0E-4
-0.0041, 0.0, 0.0030, 0.0070, -8.0E-5, 2.0E-4
0.0051, 9.0E-4, 0.0070, 0.012, 3.0E-5, -1.0E-4
0.0017, -0.0028, 0.0050, 0.01, 1.0E-5, -1.0E-4
-0.0062, 0.0015, 0.0070, -0.0040, -4.0E-5, 1.0E-4
0.0035, 0.0011, 0.015, -0.028, 1.5E-4, -1.0E-4
0.0049, -0.0016, 0.014, -0.023, 1.0E-4, -2.0E-4
-0.0042, -0.0013, 0.0010, -0.013, -1.0E-5, 2.0E-4
0.0032, 0.0013, 0.018, 0.011, -6.0E-5, -1.0E-4
-0.0033, -0.0010, 0.0040, 0.0020, -2.0E-5, 1.0E-4
4.0E-4, 0.0023, 0.0070, -0.0090, 5.0E-5, 1.0E-4
-0.0048, -5.0E-4, 0.0070, 0.0050, -7.0E-5, 1.0E-4
-0.0030, 3.0E-4, 0.0080, -0.011, 9.0E-5, 1.0E-4
0.0038, 1.0E-4, 0.011, -0.0070, 8.0E-5, -1.0E-4
-0.0046, -5.0E-4, 0.0070, 0.0040, -3.0E-5, 1.0E-4
0.0026, 0.0013, 0.014, -0.0080, 5.0E-5, 1.0E-4
0.0048, -8.0E-4, 0.012, 0.012, -2.0E-5, -1.0E-4
-0.0069, -3.0E-4, 0.0060, 0.0, -8.0E-5, 1.0E-4
0.0054, 5.0E-4, 0.0070, 0.021, -1.0E-4, -1.0E-4
-0.0043, 8.0E-4, 0.01, 0.025, -1.9E-4, 1.0E-4
0.0062, 3.0E-4, 0.0060, 0.015, -1.0E-5, -1.0E-4
0.0026, 5.0E-4, 0.0080, 0.029, -1.5E-4, -2.0E-4
-0.0055, 0.0019, 0.014, 0.025, -2.4E-4, 1.0E-4
-0.0077, 0.0016, 0.016, 0.015, -1.0E-4, 1.0E-4
-0.0082, 9.0E-4, 0.016, 0.0040, -1.0E-5, 1.0E-4
0.0050, -0.0011, 0.0070, -0.014, 1.8E-4, -1.0E-4
0.0072, -4.0E-4, 0.0050, 0.0, 0.0, -1.0E-4
0.0033, 0.0017, 0.0090, 0.029, -1.6E-4, -2.0E-4
-0.0013, 0.0011, 0.011, 0.031, -2.7E-4, 1.0E-4
-0.0056, 8.0E-4, 0.012, 0.024, -1.8E-4, 1.0E-4
0.0044, 0.0013, 0.0070, 0.014, 0.0, -1.0E-4
-0.0048, -0.0013, 0.01, 0.0040, -2.0E-5, 2.0E-4
0.0060, 0.0022, 0.0080, 0.0090, 9.0E-5, -2.0E-4
-0.0047, -0.0015, 0.011, 0.016, -6.0E-5, -1.0E-4
-0.0062, -0.0012, 0.0080, 0.0030, -4.0E-5, 2.0E-4
0.0062, 3.0E-4, 0.0020, -0.0020, 1.1E-4, -1.0E-4
0.0059, 5.0E-4, 0.0030, 0.015, -5.0E-5, -1.0E-4
-0.0077, 0.0010, 0.0090, 0.0050, -1.0E-4, 2.0E-4
-0.0065, -4.0E-4, 0.0080, -0.01, 1.1E-4, -1.0E-4
0.0041, 0.0010, 0.0070, -0.019, 2.0E-4, -1.0E-4
0.0083, -5.0E-4, 0.017, 0.028, -4.0E-5, -2.0E-4
-0.0044, -1.0E-4, 0.017, 0.042, -2.9E-4, 3.0E-4
-0.0054, -5.0E-4, 0.011, 0.0060, -3.0E-5, 1.0E-4
0.0043, -4.0E-4, 0.011, 0.015, 1.0E-5, -2.0E-4
-0.0063, -0.0011, 0.0040, 0.0060, -5.0E-5, 1.0E-4
0.0075, 0.0024, 0.0030, 0.0080, 3.0E-5, -1.0E-4
-0.0052, 2.0E-4, 0.011, 0.022, -2.2E-4, 2.0E-4
-0.0052, 7.0E-4, 0.013, -0.011, 6.0E-5, 1.0E-4
0.0080, 0.0013, 0.0040, 0.0070, 6.0E-5, -1.0E-4
0.0062, 0.0035, 0.0020, 0.025, 0.0, -1.0E-4
-2.0E-4, 0.0030, 0.012, 0.038, -2.2E-4, 1.0E-4
0.0068, 4.0E-4, 0.0040, 0.024, -4.0E-5, -1.0E-4
3.0E-4, 2.0E-4, 0.0040, 0.037, -2.9E-4, 1.0E-4
-0.0079, 0.0011, 0.0080, 0.021, -1.5E-4, 1.0E-4
0.0047, 0.0024, 0.024, -0.0070, 2.4E-4, -4.0E-4
0.0053, 3.0E-4, 0.025, 0.013, -6.0E-5, -1.0E-4
-0.0052, 5.0E-4, 0.017, 0.012, -1.1E-4, -2.0E-4
-0.0086, 0.0010, 0.016, -0.0020, -1.6E-4, 1.0E-4
